mirID	TCGA-A7-A13G	TCGA-AC-A23H	TCGA-AC-A2FB	TCGA-BH-A0AZ	TCGA-BH-A0B5	TCGA-BH-A0B7	TCGA-BH-A0BS	TCGA-BH-A0BT	TCGA-BH-A0BW	TCGA-BH-A0BZ	TCGA-BH-A0C3	TCGA-BH-A0DD	TCGA-BH-A0DG	TCGA-BH-A0DL	TCGA-BH-A0DO	TCGA-BH-A0DT	TCGA-BH-A0DV	TCGA-BH-A0H5	TCGA-BH-A0HA	TCGA-BH-A18J	TCGA-BH-A18K	TCGA-BH-A18L	TCGA-BH-A18M	TCGA-BH-A18N	TCGA-BH-A18P	TCGA-BH-A18Q	TCGA-BH-A18R	TCGA-BH-A18S	TCGA-BH-A18U	TCGA-BH-A1EN	TCGA-BH-A1EO	TCGA-BH-A1ET	TCGA-BH-A1EU	TCGA-BH-A1EV	TCGA-BH-A1EW	TCGA-BH-A1F0	TCGA-BH-A1F2	TCGA-BH-A1F8	TCGA-BH-A1FC	TCGA-BH-A1FE	TCGA-BH-A1FG	TCGA-BH-A1FH	TCGA-BH-A1FJ	TCGA-BH-A1FM	TCGA-BH-A1FN	TCGA-BH-A1FU	TCGA-BH-A203	TCGA-BH-A204	TCGA-BH-A208	TCGA-BH-A209	TCGA-E2-A153	TCGA-E2-A158	TCGA-E2-A15I	TCGA-E2-A15M	TCGA-E2-A1IG	TCGA-E2-A1L7	TCGA-E2-A1LB	TCGA-E2-A1LS	TCGA-E9-A1N4	TCGA-E9-A1N5	TCGA-E9-A1N9	TCGA-E9-A1NA	TCGA-E9-A1NF	TCGA-E9-A1NG	TCGA-E9-A1R7	TCGA-E9-A1RB	TCGA-E9-A1RC	TCGA-E9-A1RD	TCGA-E9-A1RF	TCGA-E9-A1RH	TCGA-E9-A1RI	TCGA-GI-A2C8
hsa-mir-548k	NaN	-1.941365	-2.696517	-2.063469	0.063315	-1.719709	NaN	NaN	NaN	NaN	-0.841821	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.034923	-1.881715	NaN	NaN	NaN	-1.416027	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.841523	-1.694826	-0.886505	-1.865937	-2.168810	NaN	-1.266295	NaN	NaN	NaN	-1.988172	NaN	NaN	-3.965784	-3.591893	NaN	NaN	NaN	-2.327631	NaN	NaN	-0.721382	-0.425928	NaN	NaN	-1.254183	NaN	NaN	-0.921847	NaN	-2.664471	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-548l	NaN	NaN	NaN	-2.063469	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.145723	NaN	NaN	NaN	-2.033221	NaN	-2.159318	-2.616906	-0.167181	NaN	NaN	NaN	NaN	NaN	-2.332847	NaN	NaN	NaN	NaN	-2.064386	NaN	NaN	NaN	-2.142831	-2.426486	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.777623	-1.988172	NaN	NaN	-3.965784	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.921844	NaN	-2.664471	-1.897361	NaN	NaN	NaN	NaN	-2.139566
hsa-mir-548m	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-548n	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-548o	-1.363687	-0.619435	-0.111553	-2.063469	-0.936685	-1.719709	NaN	-0.589563	0.139892	NaN	-0.256859	-1.145723	0.295714	-0.018396	0.476788	-2.033221	NaN	-1.159322	0.190452	-0.167181	-0.891279	0.773279	-1.034920	-0.881715	-1.371773	0.252115	0.751701	0.583974	0.244567	0.170356	-0.479422	0.398184	0.113472	0.432629	0.442129	0.158477	-0.109865	-0.886505	NaN	0.153118	-0.157982	0.733705	0.025416	0.314308	NaN	NaN	-0.475437	-0.554985	-0.058900	-0.591899	0.042738	-1.891530	0.381031	-0.742671	-0.792717	-0.182136	0.278616	-0.162893	-0.117576	-1.144785	-0.254183	NaN	-0.353955	-0.921847	NaN	0.657456	-0.897361	-0.868558	-0.853837	-1.001140	-2.011827	-1.139563
hsa-mir-548p	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-548q	-1.363687	-1.941365	-1.111555	NaN	-0.936685	NaN	-1.899184	-0.589563	NaN	NaN	NaN	NaN	-1.289249	-0.755361	-1.523210	0.288705	-0.987431	NaN	-0.616903	NaN	-0.891279	-1.811685	NaN	-1.881715	-1.371773	NaN	NaN	NaN	NaN	1.170356	-0.064383	-0.016854	-2.208454	NaN	-1.142834	-0.841523	NaN	0.113496	-1.865937	-0.583848	-2.157979	NaN	0.025416	NaN	NaN	-0.403208	-1.475439	-0.554985	-1.643861	-1.269971	-1.542223	-1.891530	0.059102	-1.327634	0.207284	-1.767099	NaN	NaN	0.145458	-1.144785	NaN	NaN	-0.768993	-0.336883	-0.499830	0.035967	0.102638	NaN	-1.268876	NaN	NaN	-0.554602
hsa-mir-548s	0.958242	-2.941365	-2.111552	-0.478507	-0.351722	NaN	NaN	NaN	-0.445071	NaN	-1.841823	-1.145723	NaN	NaN	-1.523210	NaN	NaN	-2.159318	NaN	NaN	0.108721	-1.811685	NaN	NaN	0.628229	-1.332847	NaN	NaN	NaN	-0.829644	NaN	NaN	NaN	NaN	-2.142831	-2.426486	-1.694826	-0.886505	-1.865937	-2.168810	-1.157982	NaN	NaN	NaN	0.222377	-1.988172	-0.475437	-0.233057	-1.643861	-2.591901	NaN	-1.891530	-1.940900	NaN	NaN	NaN	0.278616	NaN	-0.269580	-1.144785	NaN	NaN	-2.353955	NaN	-2.499826	-1.664471	-1.312398	NaN	-2.853835	-1.001140	-2.011827	-2.139566
hsa-mir-548t	NaN	-1.941365	-2.111552	NaN	NaN	NaN	NaN	-2.174524	-0.445071	-1.716372	-1.841823	NaN	NaN	NaN	NaN	-2.033221	NaN	NaN	NaN	NaN	NaN	NaN	-2.034923	-0.881715	NaN	-1.332847	-1.248300	NaN	0.829529	NaN	NaN	NaN	NaN	NaN	-2.142831	NaN	NaN	NaN	-1.865937	NaN	NaN	NaN	NaN	NaN	NaN	-0.403208	NaN	NaN	-2.380829	-3.591893	NaN	NaN	NaN	NaN	-1.792717	-1.767099	-0.721382	NaN	-2.439504	NaN	NaN	NaN	NaN	-1.336883	NaN	-3.664471	NaN	NaN	NaN	-2.001137	NaN	NaN
hsa-mir-548u	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-548v	-0.363687	-1.356402	-2.696517	0.936531	0.063315	0.280294	-0.899181	-0.174525	-0.445071	-0.716372	0.158179	0.439240	-1.289249	-1.340324	0.061751	0.774131	0.012569	-2.159318	NaN	NaN	2.430649	0.188316	-1.034920	-0.296754	1.628228	-0.747885	0.336664	0.905902	0.829529	-0.829644	-1.064383	-1.601816	-1.208454	-0.374726	-1.142834	NaN	-1.694826	1.435424	-0.865937	0.153118	NaN	-1.266295	-0.974586	0.899270	NaN	-0.403208	-1.475439	-0.554985	-0.265350	-0.132467	-0.542225	0.108467	-0.355935	0.842291	0.529212	-0.182136	2.085972	-2.747856	-0.269580	2.440177	-0.254183	1.537961	0.231007	-0.599919	-0.914866	-1.664471	-0.897361	NaN	-1.853835	-0.416177	0.310100	-0.554602
hsa-mir-548w	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-548x	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-548y	NaN	NaN	-2.696517	-2.063469	NaN	-0.719706	-0.899181	NaN	NaN	NaN	-1.841823	-1.145723	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.811685	NaN	NaN	NaN	NaN	NaN	NaN	2.945006	NaN	-1.064383	NaN	NaN	NaN	NaN	NaN	NaN	-0.886505	-1.865937	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.970023	NaN	-1.006936	NaN	NaN	NaN	-2.327631	NaN	NaN	NaN	NaN	-3.439512	NaN	NaN	-1.631963	-1.353955	-2.921849	-2.499826	-3.664471	-1.312398	NaN	-0.853837	NaN	NaN	NaN
hsa-mir-548z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-549	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.616906	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.694826	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-550a-1	1.958242	1.759077	0.110839	2.580387	3.017511	1.087648	1.100818	-0.174525	-0.445071	3.237825	1.158179	3.554717	1.880676	0.467032	1.061751	0.774131	1.334497	-0.159320	0.383098	0.832818	1.108720	1.773279	1.287008	-0.881715	0.628229	1.126584	0.751701	1.583974	1.566494	1.170356	1.935616	1.205539	-0.208456	0.432629	-0.142833	1.895442	0.305173	2.113496	-0.280974	1.153118	0.649374	0.318667	2.347344	0.899270	0.222377	-0.403208	0.846491	0.614940	0.841565	1.266082	-0.542225	1.808907	2.582664	1.842291	1.014639	1.232901	1.278617	1.252144	1.315382	2.314646	0.745818	1.537961	1.552935	2.326081	2.407061	5.363434	3.292463	-1.868558	2.846603	0.806216	2.511734	1.860436
hsa-mir-550a-2	1.806239	2.058637	1.058372	1.936531	2.970205	0.280294	0.100818	0.825475	-1.445071	2.927485	1.158179	1.176206	1.032679	0.467032	1.798717	0.966776	2.472000	0.162608	1.083537	0.832818	2.278646	1.188317	1.871971	0.118284	0.950156	1.252115	-1.248300	1.168937	1.244566	0.755318	2.257544	1.205539	0.376507	1.325713	-0.557871	2.217370	-1.694826	1.920851	0.455992	1.416152	1.011944	1.541060	1.347344	1.314307	-0.777623	0.011829	-0.475437	0.029977	0.941100	1.578027	1.457776	1.430396	2.644065	1.672367	1.014639	1.817864	1.600545	0.252143	2.537775	1.662570	1.067746	-0.631963	1.733507	2.122548	2.709623	4.851228	2.857526	-1.868558	2.146163	0.583823	2.743059	1.860436
hsa-mir-550b-1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-550b-2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.426486	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-551a	NaN	-0.941362	-3.696508	-0.478507	-0.936685	-0.719706	-1.899184	NaN	-1.445071	-1.716372	0.743142	NaN	NaN	-0.755361	-1.523210	-1.033224	0.012569	-0.574358	-1.616901	-0.167181	NaN	NaN	-2.034923	NaN	NaN	-2.332847	NaN	-1.416027	-0.755434	-0.829644	NaN	-1.601816	NaN	-0.789763	NaN	-1.426486	-0.694828	0.113496	NaN	NaN	-2.157979	NaN	NaN	NaN	NaN	NaN	NaN	-1.554985	-1.158436	-0.591899	NaN	NaN	NaN	-2.327631	-1.792717	NaN	NaN	NaN	-1.854544	-1.144785	-1.254183	NaN	-2.353955	-1.336883	-2.499826	-2.079509	-1.897361	NaN	NaN	NaN	-2.011827	NaN
hsa-mir-551b	4.723776	1.643599	2.512938	1.258459	5.784414	1.865256	2.188281	0.632829	0.876858	4.090983	3.939539	5.194128	1.518106	1.747139	1.798717	1.551738	2.012569	3.648035	-0.031940	3.417781	3.501038	3.860742	2.052543	2.976265	4.461118	2.367592	2.452141	3.753899	0.829529	3.755318	4.593828	3.305075	5.076947	2.210236	1.027092	4.112673	2.392636	4.242779	1.455992	1.918652	2.699999	NaN	0.025416	1.314307	NaN	1.011828	4.196988	5.553539	2.648920	4.907948	-1.542223	2.567899	4.853518	2.479721	4.650228	1.040256	4.232813	2.461597	0.647958	2.314646	3.138135	4.577490	4.958928	5.372775	5.015870	4.732133	6.518380	3.379368	6.555554	6.274985	7.165592	-1.139563
hsa-mir-552	NaN	-2.941365	-2.111552	-1.063469	-0.936685	NaN	NaN	NaN	NaN	NaN	-1.841823	NaN	NaN	NaN	-1.523210	NaN	NaN	-2.159318	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.829529	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.777623	NaN	NaN	-2.554985	-2.380829	NaN	NaN	-1.891530	NaN	NaN	-0.792717	-1.767099	NaN	-1.747856	-3.439512	NaN	NaN	NaN	-2.353955	NaN	-2.499826	NaN	-2.897361	NaN	-1.853835	NaN	NaN	-1.139563
hsa-mir-553	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-554	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-555	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-556	NaN	NaN	-3.696508	-0.063469	-1.936685	NaN	NaN	-1.174527	-1.445071	-0.716372	0.480107	NaN	NaN	NaN	-1.523210	-1.033224	NaN	-2.159318	-0.616903	NaN	NaN	NaN	NaN	NaN	NaN	-1.332847	-1.248300	NaN	-0.755434	NaN	NaN	NaN	0.376507	NaN	-1.142834	-2.426486	NaN	NaN	-1.865937	-0.168810	-2.157979	NaN	NaN	-0.685693	NaN	NaN	NaN	NaN	0.034210	-3.591893	-1.542223	-1.891530	-1.940900	NaN	-1.792717	NaN	NaN	NaN	0.260935	-0.144785	-1.254183	NaN	NaN	-1.921844	NaN	-1.079509	-2.897361	NaN	-1.853835	-2.001137	-0.426866	-2.139566
hsa-mir-557	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-558	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-559	NaN	NaN	-2.696517	NaN	NaN	-1.719709	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.616906	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.168810	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.965784	-3.591893	NaN	NaN	NaN	NaN	NaN	NaN	-0.721382	NaN	NaN	-0.144785	NaN	NaN	NaN	NaN	NaN	-3.664471	NaN	NaN	-2.853835	NaN	NaN	NaN
hsa-mir-561	NaN	-1.356402	0.110839	-2.063469	NaN	-0.719706	-0.314219	-1.174527	NaN	-0.716372	-0.841821	NaN	-1.289249	-1.340324	NaN	-0.033224	-0.987431	-0.159320	-1.616901	0.832818	-0.891279	-0.226721	-1.034920	NaN	-0.371771	-0.747885	NaN	NaN	NaN	0.170356	-2.064386	-1.601816	-1.208454	0.210237	-2.142831	0.158477	-1.694826	NaN	NaN	-2.168810	-2.157979	NaN	NaN	-0.685693	NaN	NaN	NaN	-0.554985	0.841565	-0.591899	0.457776	-0.891533	NaN	-2.327631	NaN	NaN	-0.721382	-1.747856	-1.117578	-1.144785	NaN	-1.631963	NaN	-0.921847	-2.499826	-1.664471	NaN	-1.868558	-0.853837	NaN	NaN	-2.139566
hsa-mir-562	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-563	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-564	NaN	NaN	NaN	NaN	NaN	-1.719709	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.142831	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.439512	NaN	NaN	NaN	-2.353955	NaN	NaN	NaN	-2.897361	NaN	NaN	NaN	NaN	NaN
hsa-mir-566	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-567	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-568	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-569	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
hsa-mir-570	NaN	-1.941365	-3.696508	-2.063469	0.063315	NaN	-0.899181	NaN	NaN	NaN	-0.841821	NaN	NaN	NaN	NaN	NaN	NaN	-1.159322	NaN	NaN	NaN	-1.811685	-2.034923	NaN	-1.371773	-0.332847	NaN	-1.416027	0.244567	-0.829644	-0.479422	-1.601816	-0.623492	-2.374726	NaN	-2.426486	-1.694826	NaN	-1.865937	-2.168810	-2.157979	-1.266295	-0.974586	NaN	NaN	-1.988172	NaN	-0.970023	-3.965784	-1.006936	NaN	NaN	NaN	-2.327631	NaN	-0.767099	NaN	-2.747856	-0.117576	-1.144785	NaN	-1.631963	NaN	-1.921844	-0.914866	-0.342545	-0.897361	-1.868558	0.953518	NaN	-0.426866	NaN
